"age";"Ca";"Ti"
13011;4.46730784384705;1.6802029765841
13011;4.71473962473755;1.70717528717236
13012;4.82361842858807;1.68452293446972
13014;4.71136630395241;1.83046337252428
13015;4.95791786349649;1.60137517852694
13017;4.66668808716715;1.6075486888421
13019;4.87225841584601;1.69353831283895
13020;4.91464412628945;1.76441086737871
13022;4.68328120636176;1.88675353908531
13024;5.29216426028462;1.53876503145958
13026;5.08309841938711;1.52759443139074
13027;4.91693556928149;1.72815932623677
13029;5.19369730889635;1.40710891553805
13031;4.50167719064218;1.51942299981783
13033;4.87771889443299;1.43798861191037
13034;5.25679472064208;1.23876194417583
13036;5.16810922702322;1.37693774155904
13038;5.82467359152442;1.48388504650037
13039;4.83288891064768;1.34194054888935
13041;4.80627346003098;1.65645096796962
13043;4.70816123607308;1.59246407331963
13045;4.81797710345925;1.58663522314064
13046;4.65844105272926;1.57108052631237
13048;4.55973922246703;1.6382013130196
13050;4.61699850572352;1.64125316647942
13051;4.63298418576739;1.48597597249918
13053;4.90292171159005;1.88662250767664
13055;4.65008615624224;1.55444261791909
13056;4.94946018071709;1.60237696978413
13058;4.53711666224067;1.57559704456255
13060;4.61097422886955;1.51212262519707
13061;4.90924003061982;1.63288443739965
13063;5.29591661564237;1.46454196573627
13064;5.23525566128467;1.49687602398619
13066;4.80100660201889;1.63410854363165
13067;4.87213664695537;1.58643141262681
13069;4.95346185158239;1.51554058966436
13071;4.5928638193244;1.68747689026438
13072;4.68287516322341;1.54938037278335
13074;4.55795229559513;1.79610170484135
13075;4.41809307585589;1.78816588103249
13077;4.76702827239082;1.91184031280751
13078;4.82847685878878;1.99213437509904
13080;4.83683798761106;1.83176166700804
13082;4.91943842496253;1.58988940202213
13083;4.97041602737403;1.64794277864285
13085;5.02207213909769;1.74292145675749
13086;4.96863673626671;1.7459039836259
13088;4.681977511095;1.74622705666495
13089;4.62623653375625;1.88485779587512
13091;4.18048518490396;1.81380324438273
13093;4.29740272870112;1.73832074392021
13094;4.17469433895251;1.86029028440461
13096;4.45324686479621;1.7999518526053
13097;4.45062026531425;1.74698081897154
13099;4.6120961391786;1.89496480759122
13100;4.64826598520771;1.71751006894107
13102;4.87180799333727;1.65969180553013
13103;4.85834215046665;1.5158171525697
13108;4.38597670877472;1.57626475555497
13109;4.52072512885804;1.71277085123691
13113;3.93409511924663;1.82119310747385
13115;4.27263611674186;1.7129499293246
13116;4.15084550673146;1.72849561410842
13118;4.18920463920105;1.69236113628046
13119;4.11022506672206;1.9323339710846
13120;4.09321095898904;2.05263435737546
13122;4.11738291680214;2.04296350692623
13123;4.14329131713431;2.11500226994192
13125;4.59963770067545;1.60942574390321
13126;4.69213785766487;1.62839992383266
13127;4.51118787592543;1.80255253729921
13129;4.74332903137342;1.78662811245874
13130;4.93048020145595;1.47684891860896
13132;4.96904269289095;1.39892288503211
13133;4.91839087791447;1.38388560543144
13134;4.72579283119103;1.73315452686996
13136;4.52335217620601;1.80834911440408
13137;4.72292517476408;1.73220544303363
13139;4.40465125907369;1.73457685309713
13140;4.08526949573404;1.49602481746268
13142;4.11702638527181;1.68463321019972
13143;4.18559260906406;1.71415895158821
13144;4.2011425125537;1.7688660557481
13146;4.44598446891033;1.75358446823159
13147;4.93999728607262;1.50069155158725
13149;4.76238211759221;1.74981233681986
13150;4.06462134570157;1.80187076244282
13152;3.55455449736446;2.01461171659864
13153;3.88467531822731;2.05286594221587
13154;4.53315416348706;1.73596099005109
13156;4.38645051731917;1.75403591029819
13157;4.84977045920084;1.72249375990673
13159;4.54939579424204;1.77305763325713
13160;4.56582610838593;1.69493940526662
13162;4.67102003509113;1.60890699427811
13163;5.00988022391601;1.64515412088536
13165;4.612240289983;1.70112810284491
13166;4.24572112135464;1.76711364099451
13168;4.22894869672842;1.9182159430373
13169;4.94340683416056;1.6664633792851
13170;4.56668455421677;1.69848102911462
13172;4.53927910438025;1.82426023396195
13173;4.47909537224785;1.90609708178085
13175;4.53765593329379;1.8877105785486
13176;3.5183160750428;1.86772328651988
13178;3.40146486468838;1.94533237177101
13179;3.55239218496718;1.93983779163126
13181;3.79472972693214;1.88708795336307
13182;3.95314988980222;2.08953351862891
13183;4.2185176027836;1.83869034888316
13185;4.42190538889931;1.85734748355217
13186;3.75105181337233;1.82602504524724
13188;3.69661979170448;1.82317131134989
13189;4.02288903799572;1.8772468591599
13191;4.07680931020943;1.75968605876936
13192;4.01269267522886;1.79212436749115
13194;4.12855445217439;1.91289530624382
13195;3.7678572700417;1.85641113579001
13196;3.34080436806893;1.79408578082454
13198;4.17128213503007;1.59485838880693
13199;3.86804810664697;1.79307652106578
13201;3.67602497446108;1.89801265003754
13202;3.85898138484198;1.89186595158691
13204;3.57879148129321;1.93179392567213
13205;3.35415202774246;1.98583630051184
13207;3.36386171957784;2.06970549119392
13208;3.67139715702974;2.07111571805574
13209;3.30466373235226;2.22101926041641
13211;3.96265816559951;2.04926481424718
13212;4.48868764943451;1.69767065769949
13214;3.91622175599957;1.74267233444393
13215;3.78983048260514;1.80986309138652
13217;3.95940123289733;1.69848121031295
13218;4.0020033991989;1.73480281160239
13219;4.04765819252607;1.99392901397472
13221;4.139684371228;2.04427126393802
13222;4.61274360627315;1.79885929253528
13224;4.04776014705437;1.7257913393928
13225;3.42520108102091;1.85211948651081
13227;3.94767443107447;1.88458339828171
13228;3.88917112292317;1.88880228894671
13230;3.73914706145402;2.02265515285576
13231;4.81254046468499;1.78269587291021
13232;4.95722579120517;1.72139752738928
13234;5.10733617545004;1.60197562725821
13235;5.27412688099272;1.69454096908749
13237;4.99102517412923;1.50809664532018
13238;5.02050973690735;1.58066415026579
13239;5.22412751115556;1.5850347202162
13241;5.01608808818067;1.38581180170455
13242;5.40863320875144;1.86368385448293
13244;5.17969606790752;1.53567954666276
13245;5.68259659391765;1.90995894563037
13246;5.41679277082293;1.66150038077707
13248;5.27194030934658;1.88131528528946
13249;5.21346702624917;1.93772740457977
13251;5.24622447450166;1.75427612705452
13252;5.43887086454528;1.96772308018363
13253;5.09483727846426;1.84179672810024
13255;4.58940363216759;1.86472811590267
13256;4.69729081016436;2.00472571064527
13258;4.95279138128484;2.15785484226788
13259;4.98983003877856;1.91782283046184
13260;4.9521233536371;1.77177058058255
13262;5.00992947415769;1.75934334761648
13263;5.01514844388424;1.73169026116396
13265;5.04886280029586;1.68756215932887
13266;5.15630826761147;1.83412139966176
13267;4.9123170851629;1.88223958413665
13269;4.80268131897278;1.71991962239373
13270;4.22789601938289;1.73470133253004
13272;3.99359365180152;1.82011996684737
13273;4.379231235877;1.89135155353175
13274;3.57277460590911;1.83169539451031
13276;3.58444090759331;1.79680867684326
13277;4.06454349594054;1.60979488366309
13279;4.00452701861221;1.83680932378542
13280;4.43122244760103;1.59428593158607
13282;4.22668237228397;1.71194820237299
13283;4.30772864000212;1.66284200866131
13284;4.63198837673374;1.79281758138442
13286;4.40150182966462;1.69289513641259
13287;4.86788694597039;1.60304621888876
13289;4.54874125501651;1.7747026426323
13290;4.58743455157148;1.74689516742319
13292;4.41733670963653;1.5707639633551
13293;3.90696392408179;1.77901262331184
13295;4.23205037898001;1.73950750715358
13296;4.12639212897627;1.65801553802744
13297;4.60839869193755;1.68331391272496
13299;4.42058081537933;1.93623887148868
13300;4.76712231582795;1.96399773000271
13302;4.35923427697048;1.8374843935461
13303;3.56670842057325;2.04273023756675
13305;4.3618931303151;1.90013067827162
13306;4.20388566347066;1.64891921844837
13307;3.76494201217005;1.78449009155632
13309;4.54167578387626;1.8268708748687
13310;4.51411763573634;1.8436541530734
13312;4.96625958286305;1.67509678228413
13313;5.21473121182641;1.65251088605482
13315;5.30181742629418;1.74660567190487
13316;5.46345392174012;1.80037180660742
13318;5.19016487966022;1.5484796828439
13319;5.29751153543127;1.74947272154396
13320;5.30454776805999;1.58066394706043
13322;5.21232202703534;1.55547444237708
13323;5.4050719427856;1.80246043498056
13325;5.18339959244897;1.65002486495569
13326;5.21531608092035;1.58390840336186
13327;4.89040007690086;1.54391672542181
13329;4.88332209920544;1.9137912742925
13330;4.58067145201333;1.92670867723157
13332;4.80812566196182;1.65618790369731
13333;4.75000309207359;1.94806055599145
13335;4.70380552541897;1.97627462497269
13336;4.98950262891251;1.79239578051641
13337;4.51699775664915;1.99167023251147
13339;4.28626819714544;1.96068417184354
13340;4.80178586848282;1.93370128648852
13342;4.47363435229561;1.80492701844362
13343;4.74222994679213;1.72142366329862
13344;4.60565656776129;1.78861303996392
13346;4.51769768202232;1.88385369937739
13347;4.68996331080269;1.67066029261996
13349;5.06559492966933;1.4942942051606
13350;4.94306346027943;1.69160974933768
13351;5.00293965968757;1.63782078593325
13353;4.91527672696358;1.72734622177815
13354;5.15858371647947;1.99989856171725
13356;4.68688079402373;1.72369163521377
13357;5.11630411658323;1.58584762866182
13359;4.6885805402073;1.81394140797004
13360;4.48364483241205;1.87729236661246
13361;4.06099457926398;2.06858158681999
13363;4.00096054447832;1.83970415456883
13364;4.44676429200847;1.87725852912645
13366;4.45401405946293;1.94734082168983
13367;4.57864923734758;1.8261021660768
13369;4.34657649597177;1.96357953268387
13370;4.44269944850753;1.90668259942423
13372;4.68254688616087;1.79212505691302
13373;5.09668134983451;1.79025584520168
13374;4.36362932612902;1.72145430108118
13376;4.26287484065112;1.81004071509853
13377;4.3411835626089;1.81454094793209
13379;4.41001441613763;1.85356877264211
13380;4.19886902907392;1.81524175909717
13382;4.62726071362945;2.01531411606144
13383;4.25131878867162;1.91826343853015
13385;4.61272429987598;2.00431215663762
13386;4.64197751031748;1.79617444133286
13388;5.04026962246026;2.09192603154418
13389;4.89446403668811;1.87253565727284
13390;4.92311143871635;1.961239568808
13392;5.1409790483109;1.79779936382669
13393;5.10897362381767;1.78769740353911
13395;4.66320120591725;1.84726889723963
13396;4.6633650062779;1.98738250854681
13398;4.49047871948072;1.74911525713482
13399;4.89437634389213;1.89487543685934
13401;5.0880942209725;1.77553452674155
13402;4.70993754656402;1.8102674919652
13403;4.88180411385382;1.79447701497743
13405;4.89604595160704;1.73771340169404
13406;4.51687506404198;1.84755915621567
13408;4.15226647174188;1.80702284232728
13409;4.5115171657758;1.61785839817058
13410;4.68144482986264;1.43218487364166
13412;4.37989166849617;1.97063053877635
13413;4.46958824393968;1.9731230559847
13415;4.89156570802484;2.17611635073603
13416;4.82201709676065;1.84720424409749
13418;4.55009408435003;1.80052580609766
13419;4.39717930529721;1.83182903910386
13420;4.95243984563846;2.05915974645014
13422;4.65542245468397;1.78444521467039
13423;4.51528397407691;1.99168663163786
13425;4.51974702294785;2.03441591206747
13426;4.91370071416565;1.78507037265445
13427;5.13988479481699;1.95476952400197
13429;4.74004432589779;1.95149151778079
13430;4.70111006454063;1.82681189786825
13432;4.78988705636353;1.71134349895646
13433;4.84244138171716;1.63076244506477
13435;4.99742783770937;1.96460739055384
13436;4.88894425244492;1.82590777519956
13437;5.0149004266389;2.06838882020511
13439;4.81181035356518;1.79680381099065
13440;4.97365363314979;1.68445387428032
13442;4.91979510527928;1.7516677059009
13443;4.61369657947673;1.82671302781437
13444;4.81419759362868;1.92457782148023
13446;4.69350840346039;1.76414502886758
13447;4.77236885887344;1.85602862321567
13449;4.80730802756941;1.95933779382217
13450;4.99798507053566;1.58932193654024
13451;5.03796659770418;1.61631860557073
13453;4.74869962807457;1.83929026332466
13454;4.575552264217;1.88460439814568
13455;4.93413034368737;1.65204393379312
13457;4.91592072253707;1.62905400948105
13458;5.07342473166554;1.74330228554846
13459;5.19791462314613;1.90538298011888
13461;4.36857845212386;1.75381672003497
13462;4.75649299949692;1.92831802634177
13463;4.60176317121439;1.57202600785924
13465;4.86140366652804;1.42442714661156
13466;4.32376417551595;1.45802639809733
13468;4.75855621326745;1.8775880711463
13469;4.71329352171357;1.58408995349475
13470;4.67811232413769;1.66334881568899
13472;4.48083334393245;1.75651800212459
13473;4.69840572416327;1.87411314411195
13474;5.07729681042485;1.65900880207039
13476;5.01844811482949;1.52283670473909
13477;5.20325690892861;1.71371225987971
13478;4.91251164344222;1.6007499348552
13480;4.85919241719485;1.80704485396056
13481;4.85333437498253;1.88945848625241
13483;4.34348487658272;1.52424519431378
13484;4.59748909266714;1.74208439762075
13485;4.79935057422763;1.64737594141298
13487;5.04415936474207;1.57787343717736
13488;5.14447713685441;1.61998028836007
13489;5.30887454450162;1.79610491936608
13490;5.03876740081147;1.6861292240764
13491;4.98205830964405;1.79340707761404
13493;4.85240548859728;1.76189518225181
13494;4.8818970855173;1.92053683392512
13495;4.79942741460105;1.81103470615604
13496;4.85400674397759;1.7113094666646
13498;4.78317768558999;1.76508728551844
13499;4.66530601746694;1.51212280525296
13500;4.74988798817199;1.40809645913214
13501;4.81339974410338;1.42708605045596
13503;4.64782072803724;1.77182920997251
13504;4.77039320289893;1.77468930659206
13505;4.62180513260694;1.54672151457623
13506;4.44468356195051;1.68934322580685
13507;4.65291271519586;1.66643656906556
13509;4.61257043219082;1.81461939634473
13510;4.51404575710693;1.59181177692618
13511;4.52784231628689;1.59549677561114
13512;4.30516877425489;1.76972998925272
13514;4.58100563210812;1.73543419896732
13515;4.30282767999042;1.89106653837424
13516;4.05386044864344;1.9147098498093
13517;3.99919251325899;1.61400257136676
13519;4.03867544042279;1.8061691918731
13520;4.60112210515734;1.75064336051745
13521;4.04555663197179;1.58661865457882
13522;4.22260109142025;1.69516450476683
13523;4.31266435670625;1.4260842163047
13525;3.74267605136325;1.77101868139918
13526;3.81997283200348;1.84118924080997
13527;4.03666762791048;1.94288147660976
13528;4.4657280859015;2.23785647832913
13530;3.72393343604076;1.86527858128832
13531;3.31896804185297;1.99746727137847
13532;4.4572817780326;2.15672106897284
13533;4.30810141000157;2.09465051511277
13535;3.41703138139978;2.08513647466531
13536;3.6408833080318;1.9197894267331
13537;3.9869237806756;1.74230132791297
13538;4.25414194695834;1.83601387325138
13540;3.74771994520355;1.88254878215743
13541;3.69736707450778;1.9330324919097
13542;4.44897284432339;1.76232695718641
13543;4.87367737094762;1.49478889142913
13545;4.5357161270649;1.45247575448224
13546;4.31099858540076;1.75123720658927
13547;4.199868812223;1.98097687964968
13548;4.67875211570652;1.79187531146113
13550;4.1340226161367;1.68715993421698
13551;4.30864750017843;1.75245742719404
13552;4.41173182425257;1.75270821134068
13553;4.58025180031835;1.47081562059067
13555;4.13724905439076;1.81459453372543
13556;4.06406920833507;2.05094254273018
13557;4.66290397137981;1.94871446236351
13558;4.63155396154697;1.73943866017353
13560;5.31333507533761;1.82699639693042
13561;4.92486168368997;1.60587243592236
13562;4.59825601678154;1.67825594542354
13563;4.5389606414557;1.87396159317534
13565;4.26836116370291;1.92423823565222
13566;4.98911878653107;1.66858794679862
13567;5.17143179235289;1.56454015174414
13568;5.06648095220035;1.60686080738382
13570;4.86423751900173;1.6213214655966
13571;4.11224402291336;2.04037942307445
13572;5.25558457053041;1.79701307576267
13573;4.96124131207961;1.87175673409479
13575;4.30323174454543;1.78740648747834
13576;4.47493042192243;2.00637908772306
13577;4.45623957441876;1.96027119564586
13578;4.6622259405552;1.94863364005807
13580;5.16323064919469;1.70740259127404
13581;4.64115428849093;1.73739200245154
13582;4.93798610683567;1.82398757825116
13583;4.87809121808949;1.61996955854263
13585;4.82957594657002;1.57652492776039
13586;4.50650040124162;1.70095492949138
13587;4.8877098777846;1.70311580175604
13588;4.95145814961307;1.69415168827012
13589;4.66071484097452;1.94200734539832
13591;4.42558431988374;2.28097431322427
13592;4.32798990200719;2.3823854127549
13593;4.54277666264474;1.92865394990666
13594;4.7724497135112;1.87516779084373
13596;4.84686652496452;1.84370916050125
13597;4.10536999463589;2.06405303463196
13598;5.007405786147;1.8326739436023
13599;3.93024082679843;2.20820315109494
13601;4.4115589851401;2.00461955717149
13602;4.41348778676;1.9998957351815
13603;4.60729218132848;1.89837926890654
13604;3.3753738945629;2.05958222827287
13606;3.41854797584612;2.19373695761291
13607;3.21995026363278;2.21382431772455
13608;3.69484716200011;2.00175960332846
13609;5.01843821681199;1.93097164142947
13611;5.16942698900188;1.75878950679538
13612;4.40352012737299;1.6498462687135
13613;4.1089137269404;2.01512676967849
13615;4.42358602346631;1.74324597598701
13616;4.82956635256511;1.83477104227784
13617;4.83774178405294;2.06460328947676
13618;4.62781665676724;2.05251576271969
13620;4.1110699670252;1.98140437794178
13621;3.90876358999728;1.92815073475649
13622;4.08723526404147;2.053906123757
13623;3.91790153076372;2.16392122910271
13625;3.95090328649921;2.13882617403028
13626;3.96533350904088;2.18956091795085
13627;3.86055274490729;1.97015042982025
13628;4.18852499635011;2.06835989624661
13630;3.52153100624319;2.12037422834324
13631;4.40773593305187;2.15347927455762
13632;4.27666061872882;1.93597670764323
13633;3.68742776346782;2.26666639971005
13635;3.95107872169717;2.18143705772273
13636;3.69247761321201;2.07293353042735
13637;4.72615210140127;1.96359401906857
13638;4.86399287048364;1.62874859792443
13640;4.47488852008275;1.37500485519964
13641;4.43564393689401;1.85027181379861
13642;4.96975286948192;1.54272586544232
13643;5.23022244093331;1.72706222484195
13644;5.00348262465542;1.74173803255776
13646;4.97542220939802;1.73917855104774
13647;4.63169944243721;1.84586141222287
13648;4.03008710951665;1.87062851862351
13649;4.37993279090245;1.86629885147754
13651;4.87106711421995;2.0404154358701
13652;4.40186932593093;1.69465542008967
13653;4.57853569797928;1.70080433591098
13654;4.54254441969809;1.47736275787222
13655;5.06704592902309;1.66520995919955
13657;4.85774701245875;1.77032183258959
13658;4.53993107214718;1.52852257524092
13659;4.64565021049963;1.49933201331689
13660;5.04000888832782;1.59729866583123
13662;4.97828245758338;1.70944427288931
13663;5.16832738901828;1.60924641135474
13664;4.85567950597613;1.61452285206278
13665;4.97247044836294;1.62161063601507
13667;5.11092911962171;2.1846876575391
13668;5.12914086243601;1.67171380427517
13669;5.43226560442841;1.63393263991093
13670;5.63174197357938;1.68254219369672
13671;5.10850528463565;1.41156776919195
13673;5.18220095719994;1.46158040316457
13674;5.38161526203202;1.44827693317915
13675;5.29558345157483;1.59837132447058
13677;5.17446279011568;1.82352599134954
13678;5.21495596850051;1.47272058546177
13679;5.27696658620505;1.48450848097302
13681;5.4217860928669;1.72615247634424
13682;5.09557367006458;2.09248891625219
13683;5.08001081805935;2.01574258898281
13684;5.16350709585809;2.14998324214468
13686;5.1253572098267;2.09211897918692
13687;5.14340968419504;2.18446935757462
13688;5.26645910695702;1.88921605244807
13690;4.96353718409621;1.97107212465045
13691;5.11713124252662;1.69901236091208
13692;5.52181026752345;1.60312939448241
13694;4.97098505248934;1.549735512476
13695;4.92090470117834;1.96008147427112
13696;5.3109573498074;1.84287457899786
13697;5.30565459803529;1.88590884475115
13699;5.21738411268307;1.85409801378663
13700;5.0817843085612;1.79419734202901
13701;4.83416387456078;2.01363569003188
13703;4.88728366280448;2.25823448775076
13704;5.13573051768317;1.7643839947958
13705;5.24386455644862;1.80015080814249
13707;5.36093289081962;1.72641139791113
13708;5.6266277176061;1.86117290325221
13709;4.88555821704051;1.98866338551704
13711;4.89778220585427;2.05466369470587
13712;5.03643568645458;1.86842871005993
13713;4.53584485089096;2.15368413514215
13714;5.08348887467166;2.05389907797631
13716;5.52447011719188;1.9488925031077
13717;5.24785191066137;1.84201816062955
13718;5.08326097802788;2.01268462628766
13720;4.71539933725896;2.3111144121787
13721;4.96561660312198;2.70474496893723
13722;5.05363632861759;2.52841568533626
13723;4.9985639127155;2.28598191194992
13725;5.08473710173106;2.30814035809373
13726;5.1120155704888;2.25932739751373
13727;5.15880276883445;2.33745649874318
13729;5.15870643888433;2.3268870019184
13730;5.08856808987441;2.23281800536542
13731;5.12064840196366;2.32612301691415
13732;5.0136453571293;2.29526479850052
13734;5.30000684507702;2.64539092427942
13735;5.00596356986931;2.37311810557536
13736;5.093877967608;2.40730361330218
13738;4.97558574939945;2.27445714537575
13739;5.10345010819388;2.51139403350533
13740;5.02414969388149;2.21440743826274
13741;5.10766697591363;2.26410322098291
13743;4.96312906291236;2.04474254388777
13744;5.34756907869699;1.9427105129423
13745;5.31608963557266;1.82686395230357
13747;4.83471228928987;2.0491451338767
13748;4.78083458094108;2.31566387548228
13749;5.14719313332854;2.0115496896527
13750;5.25525138669936;1.99388501476406
13752;5.2850338784976;1.80347443638083
13753;4.85487469343693;2.01926145489079
13754;5.11638541642973;1.94260260791113
13755;5.04241643179696;2.14667575186881
13757;4.94900178676561;2.01588758919647
13758;4.97858741836784;2.06737381934666
13759;5.23621480505247;2.15155446649832
13760;5.03031805463018;2.17793511513883
13762;5.33632912706878;2.26733969474664
13763;5.42073002609889;1.98428783891964
13764;5.08615286146632;1.87992143107495
13765;5.37216948626423;2.20698183321125
13766;4.78898095870997;2.43185268060991
13768;5.09830832178834;2.28215557509391
13769;5.06060867992116;2.07754040091851
13770;5.07491265550532;2.46179785559444
13771;5.02403217156256;1.95025674791762
13773;5.22644406229279;2.40218275341623
13774;4.72284268918236;2.17353957380075
13775;4.96340226249572;2.19374657152594
13776;4.79916603631471;2.09067534295529
13777;4.76511242678413;2.11474548397826
13779;4.80718073411862;1.76723765324868
13780;5.0424011481493;1.71989373498553
13781;5.6478293033486;1.69680387897118
13782;5.12104170051324;2.06151605588258
13784;5.45832598348809;2.14868909021966
13785;6.04623365128838;1.76838792709985
13786;5.2311522190913;1.70509495452296
13787;4.80146040974258;1.94924192905324
13788;4.52045392018076;2.1726505698127
13789;4.20198627266958;2.40606030789411
13790;4.24447200285182;2.39492685418515
13791;4.54070669693897;2.44700444065659
13793;5.18110979827419;2.51618464295305
13794;5.06774709106254;2.31024330942275
13795;5.11894437290477;2.35016524190747
13796;5.30476294656612;2.59525651984314
13797;4.99812787677505;2.34982261292617
13798;5.14609785451331;2.44443571915595
13799;5.24900939583911;2.72686900783128
13800;4.6429037886663;2.64286189768175
13801;4.66971198284377;2.60899762303719
13802;4.67615232505801;2.57483117788559
13803;4.93800289481772;2.4737968961929
13804;5.07450558557197;2.60564416079644
13805;5.07740382871469;2.41708799412387
13806;5.07735416154611;2.38823462227179
13808;5.03518437962795;2.29532333206301
13809;4.98833418525211;2.27955887598427
13810;5.15607885853704;2.27855511272744
13811;5.15123380464087;2.33582191191957
13812;5.21426095940987;2.44947727967149
13813;5.10830189305879;2.32288030686439
13814;5.24579727734513;2.41280798706275
13815;5.10724005688082;2.17384249961519
13816;5.15399955757098;2.23953216958412
13817;5.23906133196415;2.28307195167136
13818;5.25694885443604;2.25951191721703
13819;5.26338308827218;2.23654596295731
13820;5.27134269242861;2.14196138611115
13822;5.35319979166001;2.03140854319991
13823;5.4075656605242;2.10374056555676
13824;5.40461100562555;2.12197068037158
13825;5.50568637125749;2.24706982744645
13826;5.41561515557446;2.09019600007545
13827;5.55559467389327;2.2382060397912
13828;5.32514296012197;1.84591866524705
13829;5.3613026960439;1.95379561083788
13830;5.28300883256838;1.86439463328306
13831;5.19241406726085;1.53459679377121
13832;4.78367790749805;1.74982129191255
13833;4.87646798859404;1.79219841952316
13834;5.07206875479637;1.78517895467002
13836;5.03689803818089;1.88651206668038
13837;4.84994608810734;2.02997175433123
13838;5.41234652463878;1.87895814852476
13839;4.97334056308324;2.03663916828745
13840;4.48133932652837;1.96610369616573
13841;4.73957559139169;1.93206946886602
13842;4.68070796799191;2.00397786669711
13843;4.80832144764189;1.85183454628586
13844;4.68651071075996;2.0289988184081
13845;4.92663002096448;2.00959676459111
13846;5.01452453841701;2.11532046363829
13847;4.94000277398518;2.24692930949836
13848;5.11962685272443;2.20432878165766
13850;4.82915623577971;2.23310814674843
13851;5.00245502247612;2.476073805546
13852;4.60132559920952;2.12868510346703
13853;5.13643593228208;2.18036258398304
13854;5.52735269005882;2.56258665827789
13855;4.4583667168249;2.13480661912181
13856;4.88435128624769;1.94094398838326
13857;4.55894004446547;1.76983376349717
13858;5.78869116810296;2.13659239356291
13859;5.12098264799546;1.7708520516029
13860;4.99485678224705;1.80967052179791
13861;4.69968544373865;1.87237440685436
13863;4.80679357143653;1.499303488213
13864;4.98432246109445;1.75504277721206
13865;5.01886268721622;1.87670043814499
13866;5.11895045341406;1.985773816392
13867;5.01455248222687;1.97595436243421
13868;4.69243678945031;1.8909234188046
13869;4.75233621533338;2.15317493938123
13870;5.01216181155679;1.94673865581792
13871;5.19401848712716;2.04487666836021
13872;5.04903559930819;2.04389900296049
13873;4.94363707477026;1.94429864826654
13875;5.03018326676794;2.05719839358417
13876;4.81836190263698;1.65785554622389
13877;5.15586563430876;1.8275286902049
13878;5.20807684363673;2.00991362068958
13879;4.81519880843527;2.00216911663698
13880;4.90183205010179;2.12836927833517
13881;5.13812636913145;1.97566585221702
13882;5.06272155330973;1.78392638819337
13883;5.59099970608408;1.87734528966795
13884;4.94912499824841;1.71503528058546
13885;4.85418017371819;1.91698651339238
13886;5.02770171397582;1.69092034547829
13888;4.63578596224852;1.92968329297965
13889;5.03112841146106;1.99273554858376
13890;5.10069157410698;2.0396980329475
13891;4.77667767757254;2.0769367460311
13892;4.84715709394701;2.01847004801329
13893;5.05689381716151;1.81802644217154
13894;4.94586362005298;1.69993395520972
13895;4.87620688623871;1.9410106557472
13896;5.35177327774544;2.13007158828513
13897;5.0150427809245;1.86310009458024
13898;4.99118214381394;1.97926825755126
13899;4.86303069269497;1.7121824106248
13900;4.71595686137027;1.86810999699682
13901;5.03469317804233;1.84942451980937
13902;4.9327963668378;1.70052580486571
13904;4.64620472124867;1.89828723517105
13905;4.52871819825056;1.89511901712942
13906;4.76068531375538;2.01609265858761
13907;5.28900597263843;1.95436902081417
13908;4.68722877450915;2.01746868911002
13909;4.68273207905997;1.99352026440125
13910;4.47398085178616;2.23918126520634
13911;4.4701887284677;2.26230075712043
13912;4.32267959141498;2.48009369450602
13913;3.84035372786787;2.767218839788
13914;4.01301969477835;2.78047123711913
13915;4.29725289768617;2.78319858469863
13916;4.3036192615213;2.47638333864321
13917;4.61295485613145;2.50989126290997
13919;4.51845251288946;2.26488068970879
13920;4.69617919584784;2.28037571479799
13921;4.57661418933067;2.14046254258624
13922;4.72697026648918;2.25967514939759
13923;4.71058808799192;2.21491050314869
13924;4.79117494589715;2.24969317363977
13925;4.79717660879256;2.41940780152355
13926;4.67565273017031;2.35445091119232
13927;4.60329647632753;2.28274977832437
13929;4.88066896504764;2.54960493907365
13930;4.64536479334192;2.25207428693029
13931;4.80733300759281;2.40785296660829
13932;4.81678031459587;2.32671257785012
13933;5.03874191316677;2.58613066597253
13934;4.69236536004929;2.33583695584797
13935;4.94833903716272;2.45969457031883
13936;4.87317135499712;2.39177779506853
13937;4.96025713114793;2.4394194920482
13939;4.92432150277338;2.38569191779915
13940;4.84824371396034;2.33367345669662
13941;4.86923117090359;2.35845534643968
13942;4.74337229845732;2.24796135040245
13943;4.89010532569135;2.34101053353725
13944;4.82895365133864;2.33699845759142
13945;4.86316779412478;2.39338382136217
13946;4.79864457730887;2.23565408433267
13947;4.80237078224367;2.20112848451759
13949;4.79800020666499;2.3387014251788
13950;4.81713860249537;2.23607239752316
13951;4.91490324933999;2.3268691911587
13952;4.94878219645655;2.52094583925359
13953;4.77090072173098;2.26104919330628
13954;4.82707495148172;2.28455758759951
13955;4.84981591889154;2.32973114331804
13956;4.84208973149191;2.39433655303008
13957;4.89240170161441;2.44548902597422
13958;5.00079632072235;2.53359370341864
13959;4.9225808147982;2.44703566512633
13961;4.81487914159721;2.30410650335795
13962;4.81967967563816;2.26235010118844
13963;4.81954630449648;2.31737822251061
13964;4.78878089940919;2.19420388577969
13965;4.87208264271223;2.35885256692152
13966;4.85098449361093;2.33355034994112
13967;4.81538021723811;2.34767453997011
13968;4.85324400289028;2.32908771935899
13969;4.87029993946346;2.37460307012311
13970;4.73107864941724;2.20532844199915
13971;4.84922549104702;2.30356402975602
13972;4.849010975568;2.28094227991132
13974;4.97642535186557;2.4654065690799
