551.9711722040269, 289.6276598165635
536.4481111152282, 280.6026242998201
523.4520599711177, 266.88457031437014
511.9000145096861, 246.66849075686488
505.0409875169611, 223.92540125467147
504.67998609629143, 202.62631743515706
518.0370386610717, 167.6091796301926
534.6431040118795, 136.20205603192557
541.1411295839348, 132.5920418252282
548.7221594179991, 126.09401625317292
567.4942332928255, 125.37201341183348
581.5732886989452, 115.98597647442031
606.4823867251571, 95.40889549624534
628.1424719653412, 71.94380315271248
654.495575674232, 61.47476195329016
694.2057319479029, 62.91876763596907
722.7248441808123, 87.10586282084141
735.7208953249227, 115.62497505375057
742.9409237383173, 148.4761043346966
737.1649010076015, 183.49324213966102
725.2518541255002, 206.2363316418544
710.8117972987109, 220.67638846864384
702.508764623307, 243.41947797083722
677.9606680177648, 279.15861861714114
640.777521688782, 308.03873227072006
605.3993824631478, 315.2587606841148
579.7682815955966, 310.2047407947385
563.5232176654584, 301.54070669866485
