562.0792119827795, 294.6816797059398
549.4441622593388, 285.2956427685267
538.2531182185769, 278.43661577580167
527.4230755984848, 267.6065731557096
516.5930329783927, 250.639506384232
509.373004564998, 230.78442824739648
507.20699604097956, 213.8173614759189
512.6220173510256, 188.54726202903728
509.0120031443282, 199.73830606979914
525.9790699158058, 162.19415832014656
542.5851352666137, 142.70008160398083
564.9672233481373, 131.509037563219
586.9883100089912, 118.51298641910849
604.3163782011386, 103.35092675097954
624.5324577586439, 80.24683582811645
649.0805543641859, 69.05579178735461
663.1596097703056, 63.64077047730853
685.5416978518292, 66.52878184266646
706.479780250674, 77.3588244627585
725.6128555461701, 98.65790828227296
732.8328839595647, 123.56700630848479
738.6089066902805, 148.83710575536634
734.9988924835832, 174.46820662291762
727.4178626495186, 197.211296125111
709.7287930367015, 218.51037994462544
697.8157461546003, 246.66849075686488
681.5706822244622, 268.6895774177188
662.4376069289661, 288.5446555545543
647.9975501021768, 300.8187038573254
632.8354904340478, 308.03873227072006
609.0093966698453, 310.56574221540825
583.7392972229636, 308.03873227072006
570.3822446581835, 301.1797052779951
